raw_hit_id,execution_id,query_id,source_database,source_rank,source_record_id,title,authors_raw,source_date,publication_date_raw,updated_date_raw,doi_raw,arxiv_id_raw,bibcode_raw,journal_reference_raw,publication_status_raw,abstract_available,abstract_sha256,provider_metadata_json,raw_payload_filename,raw_payload_record_locator,retrieval_status,error
BAII2H000270,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,23,2026arXiv260213179Z,Fix Before Search: Benchmarking Agentic Query Visual Pre-processing in Multimodal Retrieval-augmented Generation,"[""Zhang, Jiankun"",""Zeng, Shenglai"",""Guo, Kai"",""Dai, Xinnan"",""Liu, Hui"",""Tang, Jiliang"",""Chang, Yi""]",2026-02-01T00:00:00Z,2026-02-00,2026-03-26T11:44:56.024Z,"[""10.48550/arXiv.2602.13179""]",arXiv:2602.13179,2026arXiv260213179Z,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,b5ac425c379ed1f5d21e4ba017f43007d79f891739a99af76504fcd009f48f13,"{""arxiv_class"":[""cs.IR""],""author"":[""Zhang, Jiankun"",""Zeng, Shenglai"",""Guo, Kai"",""Dai, Xinnan"",""Liu, Hui"",""Tang, Jiliang"",""Chang, Yi""],""bibcode"":""2026arXiv260213179Z"",""date"":""2026-02-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2602.13179""],""eid"":""arXiv:2602.13179"",""entry_date"":""2026-02-16T00:00:00Z"",""id"":""40090987"",""indexstamp"":""2026-08-09T02:54:12.703Z"",""metadata_mtime"":""2026-03-26T11:44:56.024Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-02-00"",""title"":[""Fix Before Search: Benchmarking Agentic Query Visual Pre-processing in Multimodal Retrieval-augmented Generation""],""year"":""2026""}",page_0001.json,response.docs[22],RETRIEVED,
BAII2H000271,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,24,2026A&A...707A..24L,Doppler imaging combined with high-cadence photometry: I. Revisiting the surface of a pre-main-sequence flare star PW Andromedae,"[""Lee, S."",""Bahar, E."",""Şenavcı, H. V."",""Ișık, E."",""Ikuta, K."",""Namekata, K."",""Nagata, H."",""Kawauchi, K."",""Omiya, M."",""Izumiura, H."",""Tajitsu, A."",""Sato, B."",""Honda, S."",""Nogami, D.""]",2026-03-01T00:00:00Z,2026-03-00,2026-06-15T11:24:53.899Z,"[""10.1051/0004-6361/202556616"",""10.48550/arXiv.2511.12190""]",,2026A&A...707A..24L,Astronomy and Astrophysics,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,1ee8e611a2015ef7069e10def53806f333c334b272188ba339494291b3432248,"{""alternate_bibcode"":[""2025arXiv251112190L""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Lee, S."",""Bahar, E."",""Şenavcı, H. V."",""Ișık, E."",""Ikuta, K."",""Namekata, K."",""Nagata, H."",""Kawauchi, K."",""Omiya, M."",""Izumiura, H."",""Tajitsu, A."",""Sato, B."",""Honda, S."",""Nogami, D.""],""bibcode"":""2026A&A...707A..24L"",""date"":""2026-03-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202556616"",""10.48550/arXiv.2511.12190""],""eid"":""A24"",""entry_date"":""2026-03-08T00:00:00Z"",""id"":""43323178"",""indexstamp"":""2026-08-06T21:25:44.961Z"",""metadata_mtime"":""2026-06-15T11:24:53.899Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2026-03-00"",""title"":[""Doppler imaging combined with high-cadence photometry: I. Revisiting the surface of a pre-main-sequence flare star PW Andromedae""],""year"":""2026""}",page_0001.json,response.docs[23],RETRIEVED,
BAII2H000272,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,25,2024QuIP...23...73Z,A chosen-plaintext attack on quantum permutation pad,"[""Zawadzki, Piotr""]",2024-02-01T00:00:00Z,2024-02-00,2026-07-22T13:07:40.847Z,"[""10.1007/s11128-024-04278-0""]",,2024QuIP...23...73Z,Quantum Information Processing,"[""ARTICLE"",""ESOURCE"",""REFEREED""]",true,06de2e0904e962ce5f3e62e51cd4da33cc69e7c4b18eaeb2f7f349d87174fb97,"{""author"":[""Zawadzki, Piotr""],""bibcode"":""2024QuIP...23...73Z"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1007/s11128-024-04278-0""],""eid"":""73"",""entry_date"":""2025-09-03T00:00:00Z"",""id"":""27138836"",""indexstamp"":""2026-08-07T21:29:30.867Z"",""metadata_mtime"":""2026-07-22T13:07:40.847Z"",""property"":[""ARTICLE"",""ESOURCE"",""REFEREED""],""pub"":""Quantum Information Processing"",""pubdate"":""2024-02-00"",""title"":[""A chosen-plaintext attack on quantum permutation pad""],""year"":""2024""}",page_0001.json,response.docs[24],RETRIEVED,
BAII2H000273,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,26,2026arXiv260518757H,Cypher is Turing-Complete: A Formal Proof via 2-Counter Machine Simulation,"[""Halftermeyer, Pierre""]",2026-03-01T00:00:00Z,2026-03-00,2026-05-28T10:31:50.005Z,"[""10.48550/arXiv.2605.18757""]",arXiv:2605.18757,2026arXiv260518757H,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,2ef84f436a412ba7e7b46947983a0ba73908636e3d0c477b4b772cc06dd97952,"{""arxiv_class"":[""cs.CC"",""cs.FL"",""cs.LO"",""cs.PL""],""author"":[""Halftermeyer, Pierre""],""bibcode"":""2026arXiv260518757H"",""date"":""2026-03-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2605.18757""],""eid"":""arXiv:2605.18757"",""entry_date"":""2026-05-20T00:00:00Z"",""id"":""43994800"",""indexstamp"":""2026-08-09T02:56:26.475Z"",""metadata_mtime"":""2026-05-28T10:31:50.005Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-03-00"",""title"":[""Cypher is Turing-Complete: A Formal Proof via 2-Counter Machine Simulation""],""year"":""2026""}",page_0001.json,response.docs[25],RETRIEVED,
BAII2H000274,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,27,2025AAS...24517205P,Correlating Solar Coronal Mass Ejections (CMEs) with Far-Ultraviolet (FUV) Flares to better understand the space weather of exoplanets around Sun-like Stars,"[""Park, Nuri"",""Shkolnik, Evgenya"",""Llama, Joe""]",2025-01-01T00:00:00Z,2025-01-00,2026-03-23T19:04:52.946Z,,,2025AAS...24517205P,American Astronomical Society Meeting Abstracts #245,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,949733d3a4c48b7da73fcfa87fde63493d6651d91b4aebe24413438e8341d455,"{""author"":[""Park, Nuri"",""Shkolnik, Evgenya"",""Llama, Joe""],""bibcode"":""2025AAS...24517205P"",""date"":""2025-01-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""172.05"",""entry_date"":""2025-02-16T00:00:00Z"",""id"":""32710909"",""indexstamp"":""2026-08-07T01:36:03.183Z"",""metadata_mtime"":""2026-03-23T19:04:52.946Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #245"",""pubdate"":""2025-01-00"",""title"":[""Correlating Solar Coronal Mass Ejections (CMEs) with Far-Ultraviolet (FUV) Flares to better understand the space weather of exoplanets around Sun-like Stars""],""year"":""2025""}",page_0001.json,response.docs[26],RETRIEVED,
BAII2H000275,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,28,2025yCat..51690027H,"VizieR Online Data Catalog: M dwarfs flares timing &amp; energy from TESS &amp; Swift (Howard+, 2025)","[""Howard, W. S."",""MacGregor, M. A."",""Feinstein, A. D."",""Vega, L. D."",""Cody, A. M."",""Turner, N. J."",""Scott, V. J."",""Burt, J. A."",""Venuti, L.""]",2025-11-01T00:00:00Z,2025-11-00,2026-03-23T19:11:20.837Z,,,2025yCat..51690027H,VizieR Online Data Catalog,"[""ASSOCIATED"",""DATA"",""NONARTICLE"",""NOT REFEREED""]",true,a401f609dc5b4cab952c2a27e1efa949dde9eac969a839e5f5c62431eebe1aed,"{""author"":[""Howard, W. S."",""MacGregor, M. A."",""Feinstein, A. D."",""Vega, L. D."",""Cody, A. M."",""Turner, N. J."",""Scott, V. J."",""Burt, J. A."",""Venuti, L.""],""bibcode"":""2025yCat..51690027H"",""date"":""2025-11-01T00:00:00Z"",""doctype"":""dataset"",""eid"":""J/AJ/169/27"",""entry_date"":""2025-11-16T00:00:00Z"",""id"":""37617312"",""indexstamp"":""2026-08-07T01:51:21.212Z"",""metadata_mtime"":""2026-03-23T19:11:20.837Z"",""property"":[""ASSOCIATED"",""DATA"",""NONARTICLE"",""NOT REFEREED""],""pub"":""VizieR Online Data Catalog"",""pubdate"":""2025-11-00"",""title"":[""VizieR Online Data Catalog: M dwarfs flares timing &amp; energy from TESS &amp; Swift (Howard+, 2025)""],""year"":""2025""}",page_0001.json,response.docs[27],RETRIEVED,
BAII2H000276,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,29,2025RAA....25b5003L,The Stellar Abundances and Galactic Evolution Survey (SAGES) III,"[""Li, Chun"",""Fan, Zhou"",""Zhao, Gang"",""Wang, Wei"",""Zheng, Jie"",""Tan, Kefeng"",""Zhao, Jingkun"",""Huang, Yang"",""Yuan, Haibo"",""Xiao, Kai"",""Chen, Yuqin"",""Li, Haining"",""Liu, Yujuan"",""Song, Nan"",""Esamdin, Ali"",""Niu, Hu-Biao"",""Liu, Jin-Zhong"",""Feng, Guo-Jie""]",2025-02-01T00:00:00Z,2025-02-00,2026-06-15T11:24:51.794Z,"[""10.1088/1674-4527/ad7365"",""10.48550/arXiv.2410.10218""]",,2025RAA....25b5003L,Research in Astronomy and Astrophysics,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""]",true,3921ed44378f43848eaae08d2810b861914e4f330da912810f87353bab94851e,"{""alternate_bibcode"":[""2024arXiv241010218L""],""arxiv_class"":[""astro-ph.GA"",""astro-ph.SR""],""author"":[""Li, Chun"",""Fan, Zhou"",""Zhao, Gang"",""Wang, Wei"",""Zheng, Jie"",""Tan, Kefeng"",""Zhao, Jingkun"",""Huang, Yang"",""Yuan, Haibo"",""Xiao, Kai"",""Chen, Yuqin"",""Li, Haining"",""Liu, Yujuan"",""Song, Nan"",""Esamdin, Ali"",""Niu, Hu-Biao"",""Liu, Jin-Zhong"",""Feng, Guo-Jie""],""bibcode"":""2025RAA....25b5003L"",""date"":""2025-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1088/1674-4527/ad7365"",""10.48550/arXiv.2410.10218""],""eid"":""025003"",""entry_date"":""2025-01-26T00:00:00Z"",""id"":""32601527"",""indexstamp"":""2026-08-06T21:23:35.527Z"",""metadata_mtime"":""2026-06-15T11:24:51.794Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""],""pub"":""Research in Astronomy and Astrophysics"",""pubdate"":""2025-02-00"",""title"":[""The Stellar Abundances and Galactic Evolution Survey (SAGES) III""],""year"":""2025""}",page_0001.json,response.docs[28],RETRIEVED,
BAII2H000277,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,30,2024lws..prop...22C,Quantifying Exoplanets Mass-loss During Stellar Transient Events and their Significance in Exoplanets Atmospheric Escape,"[""Cohen, Ofer""]",2024-01-01T00:00:00Z,2024-00-00,2026-03-23T19:01:08.032Z,,,2024lws..prop...22C,NASA Proposal ID. 24-LWS24_2-0022,"[""NONARTICLE"",""NOT REFEREED""]",true,41216d5b7094973172db9ce9b7f2baf321780d868a68cd6025cc111727085c49,"{""author"":[""Cohen, Ofer""],""bibcode"":""2024lws..prop...22C"",""date"":""2024-01-01T00:00:00Z"",""doctype"":""proposal"",""entry_date"":""2025-08-03T00:00:00Z"",""id"":""36004945"",""indexstamp"":""2026-08-07T01:18:35.333Z"",""metadata_mtime"":""2026-03-23T19:01:08.032Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""NASA Proposal ID. 24-LWS24_2-0022"",""pubdate"":""2024-00-00"",""title"":[""Quantifying Exoplanets Mass-loss During Stellar Transient Events and their Significance in Exoplanets Atmospheric Escape""],""year"":""2024""}",page_0001.json,response.docs[29],RETRIEVED,
BAII2H000278,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,31,2026arXiv260622601H,Scalable Bayesian Additive Models for Stellar Flare Detection via Amortized Gaussian Process Inference and Hidden Markov Models,"[""Herrera, Rodrigo"",""Leos-Barajas, Vianey"",""Eadie, Gwendolyn"",""Semenova, Elizaveta"",""Davenport, James""]",2026-06-01T00:00:00Z,2026-06-00,2026-06-24T10:27:16.559Z,"[""10.48550/arXiv.2606.22601""]",arXiv:2606.22601,2026arXiv260622601H,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,ba15f157c804f148be98ee8ae235224345239b6fa5db8c2f4bb5eb8908b28075,"{""arxiv_class"":[""stat.ML"",""stat.AP"",""stat.CO""],""author"":[""Herrera, Rodrigo"",""Leos-Barajas, Vianey"",""Eadie, Gwendolyn"",""Semenova, Elizaveta"",""Davenport, James""],""bibcode"":""2026arXiv260622601H"",""date"":""2026-06-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2606.22601""],""eid"":""arXiv:2606.22601"",""entry_date"":""2026-06-23T00:00:00Z"",""id"":""44155961"",""indexstamp"":""2026-08-09T02:57:29.630Z"",""metadata_mtime"":""2026-06-24T10:27:16.559Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-06-00"",""title"":[""Scalable Bayesian Additive Models for Stellar Flare Detection via Amortized Gaussian Process Inference and Hidden Markov Models""],""year"":""2026""}",page_0001.json,response.docs[30],RETRIEVED,
BAII2H000279,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,32,2025prim.book..587M,Exploring the Properties of Stellar Flares in the Far-Infrared with PRIMA,"[""MacGregor, Meredith"",""Osten, Rachel""]",2025-12-01T00:00:00Z,2025-12-00,2026-03-23T19:09:44.053Z,,,2025prim.book..587M,PRIMA General Observer Science Book Volume 2,"[""ADS_OPENACCESS"",""ARTICLE"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,f11ec848c8924e1437451e2a897edab441ee6790c34b53af47e84c89e4d4799a,"{""author"":[""MacGregor, Meredith"",""Osten, Rachel""],""bibcode"":""2025prim.book..587M"",""date"":""2025-12-01T00:00:00Z"",""doctype"":""inbook"",""entry_date"":""2025-12-14T00:00:00Z"",""id"":""38257433"",""indexstamp"":""2026-08-07T01:51:11.070Z"",""metadata_mtime"":""2026-03-23T19:09:44.053Z"",""property"":[""ADS_OPENACCESS"",""ARTICLE"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""PRIMA General Observer Science Book Volume 2"",""pubdate"":""2025-12-00"",""title"":[""Exploring the Properties of Stellar Flares in the Far-Infrared with PRIMA""],""year"":""2025""}",page_0001.json,response.docs[31],RETRIEVED,
BAII2H000280,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,33,2024absc.conf99539A,Flaring Accelerates the Complete Atmospheric Loss in Terrestrial Planets inside the Habitable Zone of M Stars,"[""Amaral, Laura"",""Segura, Antigona"",""Barnes, Rory"",""Luger, Rodrigo"",""Shkolnik, Evgenya L.""]",2024-05-01T00:00:00Z,2024-05-00,2026-03-23T18:56:26.858Z,,,2024absc.conf99539A,The Astrobiology Science Conference (AbSciCon) 2024,"[""ARTICLE"",""ESOURCE"",""NOT REFEREED""]",true,c66d50641c6a209b54ece630bd112ece9dbee14734f2b199b93dabeddab031cb,"{""author"":[""Amaral, Laura"",""Segura, Antigona"",""Barnes, Rory"",""Luger, Rodrigo"",""Shkolnik, Evgenya L.""],""bibcode"":""2024absc.conf99539A"",""date"":""2024-05-01T00:00:00Z"",""doctype"":""inproceedings"",""eid"":""113-01"",""entry_date"":""2025-04-27T00:00:00Z"",""id"":""34038146"",""indexstamp"":""2026-08-07T02:23:47.522Z"",""metadata_mtime"":""2026-03-23T18:56:26.858Z"",""property"":[""ARTICLE"",""ESOURCE"",""NOT REFEREED""],""pub"":""The Astrobiology Science Conference (AbSciCon) 2024"",""pubdate"":""2024-05-00"",""title"":[""Flaring Accelerates the Complete Atmospheric Loss in Terrestrial Planets inside the Habitable Zone of M Stars""],""year"":""2024""}",page_0001.json,response.docs[32],RETRIEVED,
BAII2H000281,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,34,2025NatAs...9.1431S,25 years of groundbreaking discoveries with Chandra,"[""Slane, Patrick"",""Bogdán, Ákos"",""Pooley, David""]",2025-10-01T00:00:00Z,2025-10-00,2026-07-22T10:25:15.876Z,"[""10.1038/s41550-025-02675-8"",""10.48550/arXiv.2510.25873""]",,2025NatAs...9.1431S,Nature Astronomy,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""]",true,ffe4c1d01043691241a62731397a4b2d66d47792700c5d1ce39e4b09a7077482,"{""alternate_bibcode"":[""2025arXiv251025873S"",""2025NatAs.tmp..210S""],""arxiv_class"":[""astro-ph.HE""],""author"":[""Slane, Patrick"",""Bogdán, Ákos"",""Pooley, David""],""bibcode"":""2025NatAs...9.1431S"",""date"":""2025-10-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1038/s41550-025-02675-8"",""10.48550/arXiv.2510.25873""],""entry_date"":""2026-04-26T00:00:00Z"",""id"":""43365575"",""indexstamp"":""2026-08-07T21:42:09.578Z"",""metadata_mtime"":""2026-07-22T10:25:15.876Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""],""pub"":""Nature Astronomy"",""pubdate"":""2025-10-00"",""title"":[""25 years of groundbreaking discoveries with Chandra""],""year"":""2025""}",page_0001.json,response.docs[33],RETRIEVED,
BAII2H000282,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,35,2026arXiv260109028M,OpenDecoder: Open Large Language Model Decoding to Incorporate Document Quality in RAG,"[""Mo, Fengran"",""Su, Zhan"",""Hui, Yuchen"",""Zhang, Jinghan"",""Sun, Jia Ao"",""Liu, Zheyuan"",""Zhang, Chao"",""Sakai, Tetsuya"",""Nie, Jian-Yun""]",2026-01-01T00:00:00Z,2026-01-00,2026-03-26T11:42:37.562Z,"[""10.48550/arXiv.2601.09028""]",arXiv:2601.09028,2026arXiv260109028M,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,4c91f78adf2233d9c206c0a47e27ba3164176aef65c95f7f37f53cf813556a43,"{""arxiv_class"":[""cs.CL"",""cs.AI"",""cs.IR""],""author"":[""Mo, Fengran"",""Su, Zhan"",""Hui, Yuchen"",""Zhang, Jinghan"",""Sun, Jia Ao"",""Liu, Zheyuan"",""Zhang, Chao"",""Sakai, Tetsuya"",""Nie, Jian-Yun""],""bibcode"":""2026arXiv260109028M"",""date"":""2026-01-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2601.09028""],""eid"":""arXiv:2601.09028"",""entry_date"":""2026-01-15T00:00:00Z"",""id"":""38375440"",""indexstamp"":""2026-08-09T02:53:23.897Z"",""metadata_mtime"":""2026-03-26T11:42:37.562Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-01-00"",""title"":[""OpenDecoder: Open Large Language Model Decoding to Incorporate Document Quality in RAG""],""year"":""2026""}",page_0001.json,response.docs[34],RETRIEVED,
BAII2H000283,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,36,2026arXiv260603464N,Predicting Lakehouse Performance in Clouds: An Empirical Exploration of Query Runtime Variance,"[""Nurdin, James"",""Liu, Wei"",""Mccreadie, Richard"",""Thamsen, Lauritz""]",2026-06-01T00:00:00Z,2026-06-00,2026-06-09T16:08:47.233Z,"[""10.48550/arXiv.2606.03464""]",arXiv:2606.03464,2026arXiv260603464N,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,47bb74abaab176bd1ecec49ba15b8d9110fe0d4cdbf4c1a54933154420da5e21,"{""arxiv_class"":[""cs.DC""],""author"":[""Nurdin, James"",""Liu, Wei"",""Mccreadie, Richard"",""Thamsen, Lauritz""],""bibcode"":""2026arXiv260603464N"",""date"":""2026-06-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2606.03464""],""eid"":""arXiv:2606.03464"",""entry_date"":""2026-06-03T00:00:00Z"",""id"":""44069956"",""indexstamp"":""2026-08-07T22:04:22.945Z"",""metadata_mtime"":""2026-06-09T16:08:47.233Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-06-00"",""title"":[""Predicting Lakehouse Performance in Clouds: An Empirical Exploration of Query Runtime Variance""],""year"":""2026""}",page_0001.json,response.docs[35],RETRIEVED,
BAII2H000284,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,37,2024Parti...7..576T,"Ultrafast Modulations in Stellar, Solar and Galactic Spectra: Dark Matter and Numerical Ghosts, Stellar Flares and SETI","[""Tamburini, Fabrizio"",""Licata, Ignazio""]",2024-06-01T00:00:00Z,2024-06-00,2026-06-15T12:44:25.955Z,"[""10.3390/particles7030032"",""10.48550/arXiv.2210.15983""]",,2024Parti...7..576T,Particles,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,9aff2f3414184c64e4d101adc51a702a3d75e197d8d47ea2139f3dd3b667f7d6,"{""alternate_bibcode"":[""2022arXiv221015983T""],""arxiv_class"":[""astro-ph.GA"",""astro-ph.HE"",""astro-ph.SR"",""gr-qc"",""hep-ph""],""author"":[""Tamburini, Fabrizio"",""Licata, Ignazio""],""bibcode"":""2024Parti...7..576T"",""date"":""2024-06-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3390/particles7030032"",""10.48550/arXiv.2210.15983""],""entry_date"":""2024-10-02T00:00:00Z"",""id"":""31222319"",""indexstamp"":""2026-08-09T02:36:50.686Z"",""metadata_mtime"":""2026-06-15T12:44:25.955Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Particles"",""pubdate"":""2024-06-00"",""title"":[""Ultrafast Modulations in Stellar, Solar and Galactic Spectra: Dark Matter and Numerical Ghosts, Stellar Flares and SETI""],""year"":""2024""}",page_0001.json,response.docs[36],RETRIEVED,
BAII2H000285,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,38,2025JATIS..11d2008T,XRISM/Xtend transient search: system design and results during the performance verification phase,"[""Tsuboi, Yohko"",""Yoneyama, Tomokage"",""Yoshimoto, Marina"",""Akasu, Koichiro"",""Ishihara, Yukiko"",""Nagashima, Nagisa"",""Nemoto, Noboru"",""Sugai, Haruka"",""Yanagi, Tomohiro"",""Fukushima, Kotaro"",""Hayashi, Katsuhiro"",""Kanemaru, Yoshiaki"",""Ogawa, Shoji"",""Yoshida, Tessei"",""Audard, Marc"",""Behar, Ehud"",""Inoue, Shun"",""Kohmura, Takayoshi"",""Maeda, Yoshitomo"",""Mizumoto, Misaki"",""Nobukawa, Masayoshi"",""Pottschmidt, Katja"",""Shidatsu, Megumi"",""Terada, Yukikatsu"",""Terashima, Yuichi"",""Uchida, Hiroyuki"",""Kang, Chulsoo"",""Kiyomoto, Takuto"",""Kurashima, Jun"",""Matsushima, Tsukasa"",""Mori, Koji"",""Motogami, Yugo"",""Narita, Takuto"",""Noda, Hirofumi"",""Sakamoto, Yuya"",""Takahashi, Hiromitsu"",""Takemoto, Reo""]",2025-10-01T00:00:00Z,2025-10-00,2026-03-23T19:07:57.760Z,"[""10.1117/1.JATIS.11.4.042008""]",,2025JATIS..11d2008T,"Journal of Astronomical Telescopes, Instruments, and Systems","[""ARTICLE"",""ESOURCE"",""REFEREED""]",true,4e9bce4eff154506b786e43b27d601c04f30528d98df8267860d807ca24b7803,"{""author"":[""Tsuboi, Yohko"",""Yoneyama, Tomokage"",""Yoshimoto, Marina"",""Akasu, Koichiro"",""Ishihara, Yukiko"",""Nagashima, Nagisa"",""Nemoto, Noboru"",""Sugai, Haruka"",""Yanagi, Tomohiro"",""Fukushima, Kotaro"",""Hayashi, Katsuhiro"",""Kanemaru, Yoshiaki"",""Ogawa, Shoji"",""Yoshida, Tessei"",""Audard, Marc"",""Behar, Ehud"",""Inoue, Shun"",""Kohmura, Takayoshi"",""Maeda, Yoshitomo"",""Mizumoto, Misaki"",""Nobukawa, Masayoshi"",""Pottschmidt, Katja"",""Shidatsu, Megumi"",""Terada, Yukikatsu"",""Terashima, Yuichi"",""Uchida, Hiroyuki"",""Kang, Chulsoo"",""Kiyomoto, Takuto"",""Kurashima, Jun"",""Matsushima, Tsukasa"",""Mori, Koji"",""Motogami, Yugo"",""Narita, Takuto"",""Noda, Hirofumi"",""Sakamoto, Yuya"",""Takahashi, Hiromitsu"",""Takemoto, Reo""],""bibcode"":""2025JATIS..11d2008T"",""date"":""2025-10-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1117/1.JATIS.11.4.042008""],""eid"":""042008"",""entry_date"":""2026-02-01T00:00:00Z"",""id"":""38475228"",""indexstamp"":""2026-08-06T21:23:10.174Z"",""metadata_mtime"":""2026-03-23T19:07:57.760Z"",""property"":[""ARTICLE"",""ESOURCE"",""REFEREED""],""pub"":""Journal of Astronomical Telescopes, Instruments, and Systems"",""pubdate"":""2025-10-00"",""title"":[""XRISM/Xtend transient search: system design and results during the performance verification phase""],""year"":""2025""}",page_0001.json,response.docs[37],RETRIEVED,
